no,media_type,title,place_name,place_type,description,opening_hours,break_time,closed_days,address,latitude,longitude,phone,last_updated,michelin_tier
690,show,생생정보통,조약돌숯불닭갈비,restaurant,"춘천 닭갈비, 숯불닭갈비",,,,강원특별자치도 춘천시 낙원길 43-1,37.8801174,127.7264888,,2026-02-01,
691,show,생생정보통,동해수제어묵고로케,restaurant,"동해 어묵고로케, 분식",,,,강원특별자치도 동해시 발한복개로 32,37.5507987,129.1076962,,2026-02-01,
692,show,생생정보통,봉평메밀허브찐빵,restaurant,"평창 찐빵, 메밀찐빵",,,,강원특별자치도 평창군 봉평면 기풍1길 23 1층,37.614452,128.3780558,,2026-02-01,
693,show,생생정보통,청춘돌우럭,restaurant,"강릉본점 물회, 우럭조림",,,,,,,,2026-02-01,
694,show,생생정보통,일미닭강정,restaurant,영월 닭강정,,,,강원특별자치도 영월군 영월읍 서부시장길 15 1호,37.1830228,128.4668336,,2026-02-01,
695,show,생생정보통,착한팥쥐네,restaurant,"춘천 팥죽, 팥빙수",,,,강원특별자치도 춘천시 서부대성로 126 1층101호 착한팥쥐네,37.8784265,127.7341088,,2026-02-01,
696,show,생생정보통,대월오골계,restaurant,"양구 숯불구이, 오골계",,,,강원특별자치도 양구군 국토정중앙면 춘양로 2725,38.0709456,127.991841,,2026-02-01,
697,show,생생정보통,바다횟집,restaurant,"삼척 곰치국, 매운탕",,,,강원특별자치도 삼척시 새천년도로 88,37.4392691,129.1911491,,2026-02-01,
698,show,생생정보통,속초게찜,restaurant,"본점 대게, 대게찜",,,,강원특별자치도 속초시 대포항희망길 93-8 아바이게찜 속초본점 1층,38.1744709,128.6089133,,2026-02-01,
699,show,생생정보통,성수상회,restaurant,"홍천 총떡, 메밀부침",,,,서울특별시 동대문구 경동시장로 40 성수상회,37.5824673,127.0406775,,2026-02-01,
700,show,생생정보통,화천삼나물밥상,restaurant,"화천 돌솥밥, 산천어",,,,강원특별자치도 화천군 화천읍 중앙로1길 14-5,38.1054551,127.7056798,,2026-02-01,
701,show,생생정보통,송이골,restaurant,"양양 돌솥밥, 송이버섯",,,,강원특별자치도 양양군 손양면 동명로 4,38.0730635,128.6350749,,2026-02-01,
702,show,생생정보통,갑천미당,restaurant,"횡성 빵, 우리밀",,,,강원특별자치도 횡성군 갑천면 청정로 285 갑천미당,37.5592754,128.1097725,,2026-02-01,
703,show,생생정보통,신촌옥,restaurant,"속초 생대구탕, 소고기버섯전골",,,,강원특별자치도 속초시 청대로 341,38.1968646,128.5721701,,2026-02-01,
704,show,생생정보통,권바우부대찌개,restaurant,"춘천본점 부대찌개, 수제햄",,,,강원특별자치도 춘천시 솟발1길 4-13,37.8476112,127.7320985,,2026-02-01,
705,show,생생정보통,친절막국수,restaurant,"홍천 막국수, 메밀국수",,,,강원특별자치도 홍천군 화촌면 구룡령로 13,37.747896,127.9481756,,2026-02-01,
706,show,생생정보통,강릉불고기,restaurant,"본점 불고기, 파불고기",,,,강원특별자치도 강릉시 저동골길 6 1층,37.7969269,128.8962385,,2026-02-01,
707,show,생생정보통,백정,restaurant,"원주 고깃집, 무한리필",,,,강원특별자치도 원주시 북원로 2235-12 113호,37.345944,127.930745,,2026-02-01,
708,show,생생정보통,물바람버섯농장,restaurant,"영월 버섯전골, 버섯불고기",,,,강원특별자치도 영월군 영월읍 영월로 3206-8 물바람버섯농장,37.1906571,128.5687659,,2026-02-01,
709,show,생생정보통,산골손두부해물칼국수,restaurant,"원주 두부전골, 해물칼국수",,,,강원특별자치도 원주시 우산초교길 75,37.3679895,127.9342253,,2026-02-01,
710,show,생생정보통,명품해물,restaurant,"동해 곰치국, 장치찜",,,,강원특별자치도 동해시 감추5길 38-3 명품해물,37.5187848,129.1202035,,2026-02-01,
711,show,생생정보통,옹심이네,restaurant,정선 옹심이,,,,강원특별자치도 정선군 정선읍 비봉로 2,37.3803835,128.6585809,,2026-02-01,
712,show,생생정보통,냉면가,restaurant,"속초 냉면, 문어",,,,강원특별자치도 속초시 중앙로129번길 53,38.204943,128.5889379,,2026-02-01,
713,show,생생정보통,메밀나라,restaurant,평창 메밀국수,,,,강원특별자치도 평창군 평창읍 평창시장1길 13,37.3669542,128.3948051,,2026-02-01,
714,show,생생정보통,홍천잣떡,restaurant,"홍천 떡집, 김밥",,,,강원특별자치도 홍천군 홍천읍 양지말길 11,37.659064,127.8300928,,2026-02-01,
715,show,생생정보통,밤나무집,restaurant,철원 두부전골,,,,강원특별자치도 철원군 갈말읍 명성로 267 밤나무집,38.1555089,127.3080346,,2026-02-01,
716,show,생생정보통,참맛골본점,restaurant,"동해 코다리, 코다리조림",,,,강원특별자치도 동해시 동굴로 138 . 1층 2호,37.5186915,129.1191988,,2026-02-01,
717,show,생생정보통,왕만두,restaurant,"춘천 만두, 왕만두",,,,강원특별자치도 춘천시 당간지주길 76 1층,37.8922728,127.7238673,,2026-02-01,
718,show,생생정보통,텃밭에노는닭,restaurant,삼척 물닭갈비,,,,강원특별자치도 삼척시 도계읍 도계로 334,37.2387459,129.0457094,,2026-02-01,
719,show,생생정보통,치악산 한우타운,restaurant,"원주 한우, 한우국밥",,,,강원특별자치도 원주시 무실밤골길 29-4 치악산한우타운,37.3282853,127.9244148,,2026-02-01,
720,show,생생정보통,라모스버거,restaurant,춘천 수제버거,,,,강원특별자치도 춘천시 옛경춘로 835,37.8718343,127.7080409,,2026-02-01,
721,show,생생정보통,산마실,restaurant,정선 곤드레밥,,,,강원특별자치도 정선군 정선읍 정선로 1368,37.3798509,128.6660056,,2026-02-01,
722,show,생생정보통,철원평야가든,restaurant,"철원 연잎밥, 닭백숙",,,,강원특별자치도 철원군 동송읍 태봉로 1936,38.1923725,127.2772548,,2026-02-01,
723,show,생생정보통,오복가든,restaurant,"평창 곤드레밥, 백반",,,,강원특별자치도 평창군 용평면 운두령로 377-81,37.6627776,128.4717528,,2026-02-01,
724,show,생생정보통,춘천명물닭갈비,restaurant,"춘천 닭갈비, 막국수",,,,강원특별자치도 춘천시 옛경춘로 813,37.8700193,127.7073736,,2026-02-01,
725,show,생생정보통,아바이빵,restaurant,"속초 오징어빵, 오징어순대",,,,강원특별자치도 속초시 중앙시장로6길 14,38.2049941,128.5895803,,2026-02-01,
726,show,생생정보통,원조안흥찐빵,restaurant,"횡성 찐빵, 감자떡",,,,강원특별자치도 횡성군 안흥면 안흥로 37-1,37.4128787,128.157187,,2026-02-01,
727,show,생생정보통,백담황태구이,restaurant,"인제 황태해장국, 황태구이",,,,강원특별자치도 인제군 북면 백담로 24,38.1962491,128.3451686,,2026-02-01,
728,show,생생정보통,창바위맛집,restaurant,"인제 황태국, 황태요리",,,,서울특별시 광진구 능동로 302 1층 창바위황태,37.556592,127.0794653,,2026-02-01,
729,show,생생정보통,삼수갑산왕족발보쌈,restaurant,"원주 족발, 보쌈",,,,강원특별자치도 원주시 삼광1길 27-4 1층,37.3431202,127.9643521,,2026-02-01,
730,show,생생정보통,딸부잣집,restaurant,"정선 삼겹살, 닭목살",,,,강원특별자치도 정선군 고한읍 고한4길 24 딸부잣집,37.2016756,128.8534404,,2026-02-01,
731,show,생생정보통,한아름칼국수,restaurant,"동해 장칼국수, 홍합",,,,강원특별자치도 동해시 발한복개로 30-1 한아름칼국수,37.5507066,129.107617,,2026-02-01,
732,show,생생정보통,안인초가집,restaurant,"강릉 생선구이, 망치매운탕",,,,강원특별자치도 강릉시 강동면 율곡로 1852 안인초가집,37.7329371,128.9877845,,2026-02-01,
733,show,생생정보통,자작자작식당,restaurant,인제 두부전골,,,,강원특별자치도 인제군 인제읍 자작나무숲길 932 1층 자작자작식당,38.0060743,128.2129892,,2026-02-01,
734,show,생생정보통,풍년뜰,restaurant,"영월 곤드레, 곤드레밥",,,,강원특별자치도 영월군 주천면 도천길 29,37.2715869,128.2645555,,2026-02-01,
735,show,생생정보통,이리가든,restaurant,"횡성 두부전골, 두부찜",,,,강원특별자치도 횡성군 서원면 석화이리길 25 단독,37.4809282,127.8396031,,2026-02-01,
736,show,생생정보통,키토리아 동해대게빵,restaurant,동해 대게빵,,,,강원특별자치도 동해시 논골길 2-2 키토리아 동해대게빵,37.552526,129.1165343,,2026-02-01,
737,show,생생정보통,영진댁,restaurant,"주문진 해산물, 낙지",,,,강원특별자치도 강릉시 주문진읍 신리천로 9-1,37.8859277,128.8290727,,2026-02-01,
738,show,생생정보통,소나무집초당순두부,restaurant,"강릉 순두부, 순두부젤라또",,,,강원특별자치도 강릉시 초당순두부길 95-5,37.7916777,128.9154771,,2026-02-01,
739,show,생생정보통,최상사네,restaurant,"속초중앙시장 젓갈, 건어물",,,,강원특별자치도 속초시 중앙로147번길 16 96호,38.2045154,128.5902362,,2026-02-01,
740,show,생생정보통,홍대포,restaurant,"동해 해신탕, 문어",,,,강원특별자치도 동해시 감추로 6-1 1층 홍대포,37.5145528,129.1199816,,2026-02-01,
741,show,생생정보통,왕가 수라청,restaurant,"속초 황태, 황태구이",,,,강원특별자치도 속초시 신흥2길 40,38.2019925,128.5350189,,2026-02-01,
742,show,생생정보통,만선장어구이,restaurant,"횡성 장어구이, 바지락칼국수",,,,강원특별자치도 횡성군 안흥면 안흥로 51,37.4137917,128.157975,,2026-02-01,
743,show,생생정보통,장릉보리밥,restaurant,"영월 나물, 보리밥",,,,강원특별자치도 영월군 영월읍 단종로 178-10 장릉보리밥집,37.195554,128.4564183,,2026-02-01,
744,show,생생정보통,둥지식당,restaurant,"주문진 곰치국, 장치찜",,,,강원특별자치도 강릉시 주문진읍 시장3길 6,37.891829,128.82806,,2026-02-01,
745,show,생생정보통,태백산물닭갈비,restaurant,태백 물닭갈비,,,,강원특별자치도 태백시 청솔길 40 태백산물 닭갈비,37.164009,128.9833374,,2026-02-01,
746,show,생생정보통,승소 닭갈비,restaurant,태백 물닭갈비,,,,강원특별자치도 태백시 번영로 347 1층,37.1718926,128.991173,,2026-02-01,
747,show,생생정보통,문어랑새우 횟집,restaurant,"양양 횟집, 자연산회",,,,강원특별자치도 양양군 손양면 수산1길 43-1 문어랑새우횟집,38.0794336,128.6721614,,2026-02-01,
748,show,생생정보통,해돈가,restaurant,"정동진 삼합, 해산물",,,,강원특별자치도 강릉시 강동면 헌화로 999 1F 해돈가,37.6858671,129.0389084,,2026-02-01,
749,show,생생정보통,외가집식당,restaurant,"속초 물곰탕, 장치조림",,,,강원특별자치도 속초시 동명항길 55 1층 외가집,38.2119911,128.6001661,,2026-02-01,
750,show,생생정보통,원주 치악산 황골숯불닭갈비,restaurant,"원주 숯불닭갈비, 막국수",,,,강원특별자치도 원주시 소초면 황골로 390,37.3653258,128.0027752,,2026-02-01,
751,show,생생정보통,연탄구이다원,restaurant,"정선 삼겹살, 꼬들살",,,,강원특별자치도 정선군 고한읍 고한4길 32-1,37.2015322,128.8538924,,2026-02-01,
752,show,생생정보통,항아리닭갈비막국수,restaurant,"춘천 닭갈비, 쌈",,,,강원특별자치도 춘천시 신북읍 신샘밭로 487,37.9302468,127.7636396,,2026-02-01,
753,show,생생정보통,장원막국수,restaurant,"본점 막국수, 순메밀",,,,강원특별자치도 홍천군 홍천읍 상오안길 62,37.6451088,127.8123632,,2026-02-01,
754,show,생생정보통,자금성,restaurant,"인제 중식당, 중식",,,,서울특별시 성동구 마장로 228-24 1층,37.5656941,127.0355152,,2026-02-01,
755,show,생생정보통,속초대게천국,restaurant,"속초 대게, 홍게무한리필",,,,강원특별자치도 속초시 영금정로 24 대게천국,38.2124288,128.5989468,,2026-02-01,
756,show,생생정보통,칡산에,restaurant,"원주 보쌈, 문어보쌈",,,,강원특별자치도 원주시 금불4길 25-5,37.349062,127.9325089,,2026-02-01,
757,show,생생정보통,큰길낙지볶음,restaurant,춘천 낙지볶음,,,,강원특별자치도 춘천시 후석로420번길 7 하이테크 2층 A201호,37.8880293,127.7440636,,2026-02-01,
758,show,생생정보통,할머니횟집,restaurant,"정선 송어회, 향어",,,,강원특별자치도 정선군 화암면 소금강로 80-23,37.3490516,128.722725,,2026-02-01,
759,show,생생정보통,청초수물회,restaurant,"본점 물회, 해전물회",,,,강원특별자치도 속초시 엑스포로 12-36 청초수물회 속초본점,38.1921462,128.5905385,,2026-02-01,
760,show,생생정보통,오월애만두전골,restaurant,"춘천 만두, 만두전골",,,,강원특별자치도 춘천시 후석로258번길 18,37.8744949,127.754462,,2026-02-01,
761,show,생생정보통,강원수산,restaurant,평창 송어회,,,,강원특별자치도 평창군 미탄면 송어길 30-4 강원수산횟집,37.3429738,128.503193,,2026-02-01,
762,show,생생정보통,고마루,restaurant,"평창 장칼국수, 메밀국수",,,,강원특별자치도 평창군 미탄면 미탄중앙로 45,37.341894,128.499762,,2026-02-01,
763,show,생생정보통,산수명산,restaurant,"오대산 산채정식, 산채비빔밥",,,,강원특별자치도 평창군 진부면 오대산3길 13,37.7142677,128.5997975,,2026-02-01,
764,show,생생정보통,언덕위에장독대,restaurant,"횡성 백숙, 더덕",,,,강원특별자치도 횡성군 둔내면 둔내로 93-12,37.5124083,128.221225,,2026-02-01,
765,show,생생정보통,아리곳간,restaurant,정선 한과,,,,강원특별자치도 정선군 정선읍 봉양7길 43,37.3805403,128.6653509,,2026-02-01,
766,show,생생정보통,봄날은간다,restaurant,"양양 장칼국수, 산나물",,,,강원특별자치도 양양군 양양읍 남문5길 11-14,38.0746528,128.6234773,,2026-02-01,
767,show,생생정보통,너와집,restaurant,"태백 한정식, 나물",,,,강원특별자치도 태백시 고원로 35 너와집,37.1585668,128.9879472,,2026-02-01,
768,show,생생정보통,메가로젓갈,restaurant,"속초 젓갈, 명란",,,,강원특별자치도 속초시 중앙로129번길 43,38.2044945,128.5893274,,2026-02-01,
769,show,생생정보통,강릉감자옹심,restaurant,강릉본점 옹심이,,,,강원특별자치도 강릉시 토성로 171,37.7564715,128.8948944,,2026-02-01,
770,show,생생정보통,중식 1프로,restaurant,"수원 짬뽕, 냉짬뽕",,,,경기도 수원시 권선구 평동로 8 1층,37.2533035,126.988486,,2026-02-01,
771,show,생생정보통,오뎅식당,restaurant,"의정부 부대찌개, 부대볶음",,,,경기도 의정부시 호국로1309번길 7,37.7440927,127.0494505,,2026-02-01,
772,show,생생정보통,봉궁순대국,restaurant,"안산 순대국, 시래기순대국",,,,경기도 안산시 상록구 사사안골길 2-2,37.2984023,126.9249924,,2026-02-01,
773,show,생생정보통,데니스 스모크하우스,restaurant,"양주 바베큐, 미국식바베큐",,,,경기도 양주시 장흥면 북한산로 1014-4 1층,37.7122597,126.9713608,,2026-02-01,
774,show,생생정보통,장수대,restaurant,파주 황태해장국,,,,경기도 파주시 지목로 17-27,37.7268702,126.6926814,,2026-02-01,
775,show,생생정보통,착한가게닭도리탕,restaurant,"병점역 닭도리탕, 한식",,,,경기도 화성시 떡전골로 96-16,37.2072054,127.0346935,,2026-02-01,
776,show,생생정보통,학교가는길,restaurant,"역곡 분식, 떡볶이",,,,경기도 부천시 원미구 지봉로34번길 38 1층 학교가는길,37.4855256,126.8069616,,2026-02-01,
777,show,생생정보통,옛고을쌈밥,restaurant,"고양 쌈밥, 제육쌈밥",,,,경기도 고양시 덕양구 흥도로 460 옛고을쌈밥,37.6453364,126.8523016,,2026-02-01,
778,show,생생정보통,수타신짬뽕,restaurant,"안산 짜장면, 수타면",,,,경기도 안산시 상록구 삼태기1길 41,37.3073249,126.8458124,,2026-02-01,
779,show,생생정보통,윤가곰탕,restaurant,"영통 곰탕, 한우곰탕",,,,경기도 수원시 영통구 매영로345번길 7 영통트리플렉스,37.2525337,127.0708022,,2026-02-01,
780,show,생생정보통,아소정,restaurant,"롯데백화점 수원점 함흥냉면, 갈비찜",,,,서울특별시 마포구 백범로25길 9,37.5466065,126.9463933,,2026-02-01,
781,show,생생정보통,골목추어탕,restaurant,"안양 추어탕, 우렁이추어탕",,,,경기도 안양시 만안구 장내로 81-1,37.395005,126.9176929,,2026-02-01,
782,show,생생정보통,보영식당,restaurant,"본점 부대찌개, 라면",,,,경기도 수원시 장안구 팔달로 271 보영만두,37.2895374,127.0144073,,2026-02-01,
783,show,생생정보통,등갈비의신,restaurant,"퇴계원 등갈비, 등갈비찜",,,,경기도 남양주시 퇴계원읍 퇴계원로 98-3,37.65488,127.1447197,,2026-02-01,
784,show,생생정보통,원조원주추어탕,restaurant,"분당 추어탕, 메기불고기",,,,경기도 성남시 분당구 안골로 26 101호,37.3848916,127.1350432,,2026-02-01,
785,show,생생정보통,국가대표치킨,restaurant,고양 치킨,,,,경기도 고양시 덕양구 마상로154번길 45 국가대표치킨,37.6570337,126.8378731,,2026-02-01,
786,show,생생정보통,지지네 조개마을 무한리필,restaurant,파주 조개구이,,,,"경기도 파주시 청석로 262 208,209호",37.7251254,126.7182582,,2026-02-01,
787,show,생생정보통,남서문매운왕갈비찜,restaurant,"화성남양 갈비찜, 매운왕갈비찜",,,,경기도 화성시 남양읍 화성로 1242-6,37.2149387,126.8198374,,2026-02-01,
788,show,생생정보통,이원희직화쌈밥,restaurant,"율동공원 쌈밥, 칼국수",,,,경기도 성남시 분당구 문정로148번길 9,37.3835235,127.1514125,,2026-02-01,
789,show,생생정보통,채박골 육개달,restaurant,"평택 육개장, 차돌박이육개장",,,,경기도 평택시 경기대로 641-12 1층,37.0079775,127.0766834,,2026-02-01,
790,show,생생정보통,종화네돌솥추어탕,restaurant,"고양시 추어탕, 돌솥추어탕",,,,경기도 고양시 덕양구 유산길 50,37.7276017,126.8486021,,2026-02-01,
791,show,생생정보통,늘찬애쭈꾸미,restaurant,"향남 쭈꾸미, 쭈꾸미보쌈",,,,경기도 화성시 향남읍 사챙이1길 12 1층,37.1062802,126.9069883,,2026-02-01,
792,show,생생정보통,안성맞춤 솥뚜껑매운탕,restaurant,"안성 매운탕, 메기매운탕",,,,경기도 안성시 안성맞춤대로 903 1층,36.995017,127.2696197,,2026-02-01,
793,show,생생정보통,김사부의 진짜순대 감자탕,restaurant,"안산 순대국, 감자탕",,,,경기도 안산시 단원구 광덕대로 263 브레스빌 109호,37.320088,126.8298804,,2026-02-01,
794,show,생생정보통,우리한우소곱창,restaurant,"구리점 곱창, 소곱창",,,,경기도 구리시 안골로85번길 42 1층,37.5992759,127.1403595,,2026-02-01,
795,show,생생정보통,경희궁,restaurant,"부천 갈비탕, 왕갈비탕",,,,경기도 부천시 오정구 신흥로 357,37.5154832,126.7749021,,2026-02-01,
796,show,생생정보통,퓨전 굽는 삼계탕,restaurant,"시흥 삼계탕, 닭",,,,경기도 시흥시 동서로168번길 71-1,37.3769647,126.7654116,,2026-02-01,
797,show,생생정보통,클로렐라햄버거,restaurant,광명 햄버거,,,,경기도 광명시 오리로976번길 18-1 클로렐라베이커리,37.4808632,126.8557885,,2026-02-01,
798,show,생생정보통,밀가랑,restaurant,시흥 육개장칼국수,,,,경기도 시흥시 하우로 66 1층,37.461702,126.7841225,,2026-02-01,
799,show,생생정보통,평택주물럭,restaurant,"평택 주물럭, 돼지주물럭",,,,경기도 평택시 평택1로9번길 52 평택주물럭,36.9945574,127.0849991,,2026-02-01,
800,show,생생정보통,곤지암 웅골,restaurant,"화담숲 등갈비, 묵은지등갈비찜",,,,경기도 광주시 도척면 독고개길 308-3 1층,37.3386132,127.3052403,,2026-02-01,
801,show,생생정보통,착한소,restaurant,"양주 한식, 소고기",,,,경기도 양주시 고덕로 277 1층 D동 착한소,37.8025809,127.0719995,,2026-02-01,
802,show,생생정보통,줄줄이호떡,restaurant,"구리 호떡, 꿀호떡",,,,경기도 구리시 검배로6번길 31,37.5996856,127.1398239,,2026-02-01,
803,show,생생정보통,신사강 정육식당,restaurant,"수원 삼겹살, 김치찌개",,,,경기도 수원시 장안구 정조로1088번길 11,37.302707,127.0033032,,2026-02-01,
804,show,생생정보통,중화요리 쎼쎼,restaurant,"오리역 중식당, 간짜장",,,,경기도 성남시 분당구 성남대로 51 중화요리 셰셰 120호,37.3404855,127.1081054,,2026-02-01,
805,show,생생정보통,리틀꼬마김밥,restaurant,"동탄나루마을직영점 김밥, 꼬마김밥",,,,경기도 화성시 동탄솔빛로 65 정림프라자 1층 107호,37.1946151,127.074274,,2026-02-01,
806,show,생생정보통,무한리필 소고기 연통,restaurant,"행신 소고기, 소고기무한리필",,,,"경기도 고양시 덕양구 충경로 48 1층 110호, 111호",37.6151496,126.8348864,,2026-02-01,
807,show,생생정보통,백년돌판짜장교동짬뽕,restaurant,수원 짜장면,,,,경기도 수원시 권선구 서수원로 340 1층,37.2572053,126.9657733,,2026-02-01,
808,show,생생정보통,꽈페,restaurant,"평택소사벌점 꽈배기, 디저트",,,,경기도 평택시 만세로 1839 1층 105호,37.0043883,127.1039766,,2026-02-01,
809,show,생생정보통,심학산 두부마을,restaurant,"파주 두부요리, 수제두부",,,,경기도 파주시 교하로681번길 16,37.7091825,126.7037704,,2026-02-01,
810,show,생생정보통,두부나라,restaurant,"안양 두부요리, 수제두부",,,,경기도 안양시 동안구 관평로 326,37.4052706,126.9578156,,2026-02-01,
811,show,생생정보통,해미청,restaurant,안산 아구찜,,,,경기도 안산시 상록구 각골로 47,37.2937333,126.8723,,2026-02-01,
812,show,생생정보통,보배네집,restaurant,"여주 만두, 만두전골",,,,경기도 여주시 여양로 576-16,37.3296769,127.6490972,,2026-02-01,
813,show,생생정보통,주문진생태찌개,restaurant,"융건릉 생태찌개, 솥밥",,,,경기도 화성시 효행로 439-3,37.2120492,126.9842918,,2026-02-01,
814,show,생생정보통,또와 우리콩감자탕,restaurant,"안양 감자탕, 콩비지감자탕",,,,,,,,2026-02-01,
815,show,생생정보통,강황추어탕,restaurant,"포천 추어탕, 추어튀김",,,,경기도 포천시 호국로 1315,37.8775596,127.1842127,,2026-02-01,
816,show,생생정보통,더 누룽지,restaurant,"일산 짬뽕, 해물누룽지탕",,,,경기도 고양시 일산서구 미래로 184-12 송현플라자 1층 103호 더 누룽지,37.6942331,126.7472301,,2026-02-01,
817,show,생생정보통,평원집,restaurant,"용인 순대국, 족발",,,,경기도 용인시 처인구 금령로99번길 15,37.2370902,127.2064725,,2026-02-01,
818,show,생생정보통,만두예찬,restaurant,"호원점 만두, 만두전골",,,,경기도 의정부시 평화로 252 1층,37.7144363,127.0476776,,2026-02-01,
819,show,생생정보통,압도오리불고기,restaurant,"용인역북점 오리고기, 오리불고기",,,,"경기도 용인시 처인구 명지로40번길 9 2층 208호, 209호",37.2322902,127.1874784,,2026-02-01,
820,show,생생정보통,산아래메밀집,restaurant,"고양 막국수, 코다리막국수",,,,경기도 고양시 덕양구 혜음로 195-5 1층,37.7171523,126.90003,,2026-02-01,
821,show,생생정보통,맷돌우리콩감자탕,restaurant,"본점 감자탕, 콩비지감자탕",,,,경기도 파주시 숲속노을로 330,37.7287166,126.7073858,,2026-02-01,
822,show,생생정보통,퇴촌명가,restaurant,"퇴촌 갈비탕, 갈비찜",,,,경기도 광주시 퇴촌면 천진암로 345-11 1층 퇴촌명가,37.4725204,127.3095799,,2026-02-01,
823,show,생생정보통,엄처시하,restaurant,"진접 감자탕, 해물뼈찜",,,,경기도 남양주시 진접읍 해밀예당3로 183 1층,37.7237324,127.1905111,,2026-02-01,
824,show,생생정보통,조박사감자탕,restaurant,"포천 감자탕, 시래기",,,,경기도 포천시 호국로 943 조박사감자탕,37.8497502,127.1630956,,2026-02-01,
825,show,생생정보통,초가지붕남원추어탕,restaurant,"수원 추어탕, 장어탕",,,,경기도 수원시 영통구 동수원로 503 전체,37.2727745,127.0456959,,2026-02-01,
826,show,생생정보통,곽지원 빵공방,restaurant,"양평 베이커리, 깜빠뉴",,,,경기도 양평군 양서면 두물머리길8번길 28 1층 곽지원빵공방,37.5442259,127.3169685,,2026-02-01,
827,show,생생정보통,산비탈손두부,restaurant,"포천 두부전골, 두부버섯전골",,,,경기도 포천시 영북면 산정호수로 295 산비탈,38.0704009,127.30465,,2026-02-01,
828,show,생생정보통,장어독립,restaurant,"본점 장어, 파김치장어전골",,,,경기도 가평군 설악면 다락재로 95 장어독립 가평설악본점,37.6724739,127.4618093,,2026-02-01,
829,show,생생정보통,마당집추어탕,restaurant,"여주 추어탕, 추어튀김",,,,경기도 여주시 우암로 23,37.2967083,127.633175,,2026-02-01,
830,show,생생정보통,모해,restaurant,"오산 해물탕, 코다리조림",,,,경기도 오산시 수목원로468번길 6-18 1층 모해,37.1753141,127.0513305,,2026-02-01,
831,show,생생정보통,장단가든,restaurant,"파주 어탕국수, 참게매운탕",,,,경기도 파주시 문산읍 임진나루길 133-12,37.8860778,126.7942769,,2026-02-01,
832,show,생생정보통,우리집토종닭,restaurant,"김포 백숙, 토종닭매운탕",,,,경기도 김포시 하성면 하성로 576,37.7251696,126.6312185,,2026-02-01,
833,show,생생정보통,아소정 롯데백화점,restaurant,"동탄점 냉면, 갈비찜",,,,경기도 화성시 오산동 967-157 지하1층,37.201002,127.0978926,,2026-02-01,
834,show,생생정보통,본누벨 베이커리,restaurant,용인 베이커리,,,,경기도 용인시 수지구 수지로 20,37.3048429,127.07519,,2026-02-01,
835,show,생생정보통,형제불고기,restaurant,"동두천 고추장불고기, 선지해장국",,,,경기도 동두천시 정장로 12-18,37.9039746,127.0516439,,2026-02-01,
836,show,생생정보통,농가보쌈,restaurant,"경기광주 족발, 보쌈",,,,경기도 광주시 광주대로129번길 4 농가보쌈족발,37.418316,127.2586601,,2026-02-01,
837,show,생생정보통,산더덕 설렁탕,restaurant,"율동공원 설렁탕, 갈비찜",,,,경기도 성남시 분당구 문정로140번길 8,37.3822237,127.1519952,,2026-02-01,
838,show,생생정보통,전류리포구 사랑호,restaurant,"김포 횟집, 숭어회",,,,경기도 김포시 하성면 금포로1915번길 37-10 경기도 김포시 하성면 금포로 1928,37.6985455,126.662525,,2026-02-01,
839,show,생생정보통,민기남씨네솥뚜껑닭매운탕,restaurant,"가평 닭볶음탕, 토종닭",,,,경기도 가평군 설악면 유명로 654-57,37.6034118,127.4956025,,2026-02-01,
840,show,생생정보통,와우불고기,restaurant,"남양주 불고기, 옛날소불고기",,,,경기도 남양주시 화도읍 북한강로 1688 1층와우불고기,37.6579654,127.372856,,2026-02-01,
841,show,생생정보통,거시기수산,restaurant,"전곡항 횟집, 농어",,,,"인천광역시 남동구 소래역로 12 소래종합어시장1층 4,5번출입구옆 44호 거시기수산",37.3987743,126.7371526,,2026-02-01,
842,show,생생정보통,판대장두루치기,restaurant,"파주 두루치기, 김치찌개",,,,서울특별시 영등포구 영중로 125 롯데마트 2층(영등포동8가),37.5277907,126.9046955,,2026-02-01,
843,show,생생정보통,행주여행밀면,restaurant,"행주산성 밀면, 비빔밀면",,,,경기도 고양시 덕양구 행주산성로 5-6 1층,37.605241,126.8238486,,2026-02-01,
844,show,생생정보통,행궁호떡,restaurant,"수원 종합분식, 호떡",,,,경기도 수원시 장안구 대평로90번길 32 선일주차빌딩입구 1층,37.2963639,126.9944587,,2026-02-01,
845,show,생생정보통,동산손만두,restaurant,"화정 만두, 고기만두",,,,경기도 고양시 덕양구 화신로272번길 52 원빈프라자,37.633134,126.8318577,,2026-02-01,
846,show,생생정보통,평양 초계탕막국수,restaurant,"양평 초계탕, 초계탕막국수",,,,경기도 양평군 강하면 강남로 309,37.5014897,127.4195347,,2026-02-01,
847,show,생생정보통,장호덕손만두,restaurant,"고양원당점 만두, 교자",,,,경기도 고양시 덕양구 고양대로1369번길 60 2동108호,37.6565059,126.8386276,,2026-02-01,
848,show,생생정보통,황해도김치만두전골,restaurant,"부천 만두, 만두전골",,,,경기도 부천시 오정구 원종로51번길 64,37.5269702,126.8058636,,2026-02-01,
849,show,생생정보통,연평가든,restaurant,"진접 장어, 장어구이",,,,경기도 남양주시 진접읍 양진로 1006 연평가든,37.708016,127.1826258,,2026-02-01,
