"연번","미디어타입","제목","장소명","장소타입","장소설명","영업시간","브레이크타임","휴무일","주소","위도","경도","전화번호","최종작성일"
"15403","guide","미슐랭 가이드 2025","라망 시크레","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","중구 퇴계로 67, 레스케이프 호텔 26층","0.0","0.0","+82 2-317-4003","2026-01-29"
"15404","guide","미슐랭 가이드 2025","쉐시몽","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","용산구 회나무로 66, 3층","0.0","0.0","+82 2-730-1045","2026-01-29"
"15405","guide","미슐랭 가이드 2025","콘티넨탈","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","중구 동호로 249, 신라호텔 23층","0.0","0.0","+82 2-2230-3369","2026-01-29"
"15406","guide","미슐랭 가이드 2025","라연","restaurant","미슐랭 2스타 레스토랑.","정보없음","정보없음","정보없음","중구 동호로 249, 신라호텔 23층","0.0","0.0","+82 2-2230-3367","2026-01-29"
"15407","guide","미슐랭 가이드 2025","팔레드 신","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","중구 퇴계로 67, 레스케이프 호텔 6층","0.0","0.0","+82 2-317-4001","2026-01-29"
"15408","guide","미슐랭 가이드 2025","제로 컴플렉스","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","용산구 서빙고로 59길 11-8","0.0","0.0","+82 2-532-0876","2026-01-29"
"15409","guide","미슐랭 가이드 2025","물랑","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","종로구 자하문로 16길 8","0.0","0.0","+82 70-4404-7978","2026-01-29"
"15410","guide","미슐랭 가이드 2025","에빗","restaurant","미슐랭 2스타 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 45길 10-5","0.0","0.0","+82 70-4231-1022","2026-01-29"
"15411","guide","미슐랭 가이드 2025","옳음","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 선릉로 152길 37, 3층","0.0","0.0","+82 2-549-2016","2026-01-29"
"15412","guide","미슐랭 가이드 2025","게방식당","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","강남구 선릉로 131길 17","0.0","0.0","+82 10-8479-1107","2026-01-29"
"15413","guide","미슐랭 가이드 2025","익스퀴진","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 삼성로 140길 6","0.0","0.0","+82 2-542-6921","2026-01-29"
"15414","guide","미슐랭 가이드 2025","밍글스","restaurant","미슐랭 3스타 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 67길 19, 2층","0.0","0.0","+82 2-515-7306","2026-01-29"
"15415","guide","미슐랭 가이드 2025","진미 평양냉면","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 학동로 305-3","0.0","0.0","+82 2-515-3469","2026-01-29"
"15416","guide","미슐랭 가이드 2025","미나미","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","서초구 서초대로 58길 31-2","0.0","0.0","+82 2-522-0373","2026-01-29"
"15417","guide","미슐랭 가이드 2025","하동관","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","중구 명동 9길 12","0.0","0.0","+82 2-776-5656","2026-01-29"
"15418","guide","미슐랭 가이드 2025","우래옥","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","중구 창경궁로 62-29","0.0","0.0","+82 2-2265-0151","2026-01-29"
"15419","guide","미슐랭 가이드 2025","금돼지식당","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","중구 다산로 149","0.0","0.0","+82 10-4484-8750","2026-01-29"
"15420","guide","미슐랭 가이드 2025","양양 메밀 막국수","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","서초구 동광로 15길 10","0.0","0.0","+82 2-3482-3738","2026-01-29"
"15421","guide","미슐랭 가이드 2025","우가","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 49길 22, 지하 1층","0.0","0.0","+82 2-6272-2223","2026-01-29"
"15422","guide","미슐랭 가이드 2025","옥동식","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","마포구 양화로 7길 44-10","0.0","0.0","+82 10-5571-9915","2026-01-29"
"15423","guide","미슐랭 가이드 2025","필동면옥","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","중구 서애로 26","0.0","0.0","+82 2-2266-2611","2026-01-29"
"15424","guide","미슐랭 가이드 2025","평양면옥","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","중구 장충단로 207","0.0","0.0","+82 2-2267-7784","2026-01-29"
"15425","guide","미슐랭 가이드 2025","류니끄","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 45길 8-1","0.0","0.0","+82 2-546-9279","2026-01-29"
"15426","guide","미슐랭 가이드 2025","구복만두","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","용산구 두텁바위로 7","0.0","0.0","+82 2-797-8656","2026-01-29"
"15427","guide","미슐랭 가이드 2025","역전회관","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","마포구 토정로 37길 47","0.0","0.0","+82 2-703-0019","2026-01-29"
"15428","guide","미슐랭 가이드 2025","테이블 포 포","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","용산구 대사관로 31길 25-12, 5층","0.0","0.0","+82 2-797-3655","2026-01-29"
"15429","guide","미슐랭 가이드 2025","용금옥","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","종로구 자하문로 41-2","0.0","0.0","+82 2-777-4749","2026-01-29"
"15430","guide","미슐랭 가이드 2025","권숙수","restaurant","미슐랭 2스타 레스토랑.","정보없음","정보없음","정보없음","강남구 압구정로 80길 37, 4층","0.0","0.0","+82 2-542-6268","2026-01-29"
"15431","guide","미슐랭 가이드 2025","레스쁘아 뒤 이부","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 59길 16","0.0","0.0","+82 2-517-6034","2026-01-29"
"15432","guide","미슐랭 가이드 2025","부촌육회","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","종로구 종로 200-12","0.0","0.0","+82 2-2267-1831","2026-01-29"
"15433","guide","미슐랭 가이드 2025","스와니예","restaurant","미슐랭 2스타 레스토랑.","정보없음","정보없음","정보없음","강남구 강남대로 652 신사스퀘어 2층 201호","0.0","0.0","+82 2-3477-9386","2026-01-29"
"15434","guide","미슐랭 가이드 2025","이문설농탕","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","종로구 우정국로 38-13","0.0","0.0","+82 2-733-6526","2026-01-29"
"15435","guide","미슐랭 가이드 2025","꽃밥에피다","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","종로구 인사동 16길 3-6","0.0","0.0","+82 2-732-0276","2026-01-29"
"15436","guide","미슐랭 가이드 2025","정식당","restaurant","미슐랭 2스타 레스토랑.","정보없음","정보없음","정보없음","강남구 선릉로 158길 11","0.0","0.0","+82 2-517-4654","2026-01-29"
"15437","guide","미슐랭 가이드 2025","호빈","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","중구 동호로 287, 앰배서더 서울 풀만 2층","0.0","0.0","+82 2-2270-3141","2026-01-29"
"15438","guide","미슐랭 가이드 2025","비네토","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","수영구 수영로 522번길 55","0.0","0.0","+82 10-2981-8078","2026-01-29"
"15439","guide","미슐랭 가이드 2025","맷돌","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","성동구 성덕정길 63","0.0","0.0","+82 10-4886-2928","2026-01-29"
"15440","guide","미슐랭 가이드 2025","마테르","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 언주로 154길 16 지하 1층","0.0","0.0","+82 2-518-5879","2026-01-29"
"15441","guide","미슐랭 가이드 2025","해남천일관","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","서초구 반포대로 39길 36-1","0.0","0.0","+82 2-568-7775","2026-01-29"
"15442","guide","미슐랭 가이드 2025","소공간","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","해운대구 해운대해변로 298번길 47, 4층","0.0","0.0","+82 10-5191-9002","2026-01-29"
"15443","guide","미슐랭 가이드 2025","머스트루","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","해운대구 좌동순환로 433번길 29","0.0","0.0","+82 51-747-2369","2026-01-29"
"15444","guide","미슐랭 가이드 2025","알고리즘","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 49길 8, 2층","0.0","0.0","+82 10-3015-3869","2026-01-29"
"15445","guide","미슐랭 가이드 2025","해목","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","해운대구 구남로 24번길 8","0.0","0.0","+82 51-746-3730","2026-01-29"
"15446","guide","미슐랭 가이드 2025","유한","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","용산구 대사관로 5길 10-5","0.0","0.0","+82 70-8691-1509","2026-01-29"
"15447","guide","미슐랭 가이드 2025","소바쥬","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","마포구 큰우물로 75, 지하 1층 22호","0.0","0.0","+82 70-8676-0218","2026-01-29"
"15448","guide","미슐랭 가이드 2025","페리지","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 봉은사로 68길 6-5","0.0","0.0","+82 10-6550-8912","2026-01-29"
"15449","guide","미슐랭 가이드 2025","알트에이","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","용산구 보광로 109","0.0","0.0","+82 2-790-8688","2026-01-29"
"15450","guide","미슐랭 가이드 2025","서령","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","중구 소월로 10","0.0","0.0","+82 2-318-8766","2026-01-29"
"15451","guide","미슐랭 가이드 2025","RMW Carne","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","용산구 대사관로 5길 12, 2층","0.0","0.0","+82 10-5068-4133","2026-01-29"
"15452","guide","미슐랭 가이드 2025","야키토리 키유","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","서울 마포구 도화 4길 31","0.0","0.0","+82 2-702-1120","2026-01-29"
"15453","guide","미슐랭 가이드 2025","능동미나리","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","용산구 한강대로 40길 28","0.0","0.0","+82 50-71388-1035","2026-01-29"
"15454","guide","미슐랭 가이드 2025","산로","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 518, 2층","0.0","0.0","+82 50-6465-6292","2026-01-29"
"15455","guide","미슐랭 가이드 2025","백일평냉","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","수영구 남천바다로 10번길 29","0.0","0.0","+82 51-625-5515","2026-01-29"
"15456","guide","미슐랭 가이드 2025","에스콘디도","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","용산구 한남대로 20길 61-7, 지하 1층","0.0","0.0","+82 2-2038-8994","2026-01-29"
"15457","guide","미슐랭 가이드 2025","레귬","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 강남대로 652, 신사 스퀘어 2층","0.0","0.0","+82 50-71365-1567","2026-01-29"
"15458","guide","미슐랭 가이드 2025","피리피리","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","수영구 무학로 33번길 54","0.0","0.0","+82 10-7997-4143","2026-01-29"
"15459","guide","미슐랭 가이드 2025","이와","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","부산 해운대구 해운대해변로 209번길 13, 2층","0.0","0.0","+82 10-8543-3356","2026-01-29"
"15460","guide","미슐랭 가이드 2025","빈호","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 학동로 43길 38, 논현웰스톤 162호","0.0","0.0","+82 10-9677-2302","2026-01-29"
"15461","guide","미슐랭 가이드 2025","엘픽","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 78길 25","0.0","0.0","+82 10-6556-9757","2026-01-29"
"15462","guide","미슐랭 가이드 2025","알레즈","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","용산구 독서당로 89","0.0","0.0","+82 70-8868-1686","2026-01-29"
"15463","guide","미슐랭 가이드 2025","이스트","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 언주로 170길 26-6, 3층","0.0","0.0","+82 70-8855-0470","2026-01-29"
"15464","guide","미슐랭 가이드 2025","구찌 오스테리아 다 마시모 보투라","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 압구정로 462, 5층","0.0","0.0","+82 10-4158-3906","2026-01-29"
"15465","guide","미슐랭 가이드 2025","시오","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 54길 33","0.0","0.0","+82 2-6013-5110","2026-01-29"
"15466","guide","미슐랭 가이드 2025","중화복춘 살롱","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","마포구 연남로 10","0.0","0.0","+82 10-5124-2207","2026-01-29"
"15467","guide","미슐랭 가이드 2025","강민철 레스토랑","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 63길 18, 5층","0.0","0.0","+82 2-545-2511","2026-01-29"
"15468","guide","미슐랭 가이드 2025","금수복국","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","해운대구 중동 1로 43번길 23","0.0","0.0","+82 51-742-3600","2026-01-29"
"15469","guide","미슐랭 가이드 2025","나가하마 만게츠","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","해운대구 우동 1로 57","0.0","0.0","+82 51-731-0886","2026-01-29"
"15470","guide","미슐랭 가이드 2025","에쌍스","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","서초구 반포대로 4길 12","0.0","0.0","+82 10-8010-5099","2026-01-29"
"15471","guide","미슐랭 가이드 2025","오프닝","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 34길 22, 지하1층","0.0","0.0","+82 2-2088-5844","2026-01-29"
"15472","guide","미슐랭 가이드 2025","해운대 암소갈비집","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","해운대구 해운대해변로 333","0.0","0.0","+82 51-746-0033","2026-01-29"
"15473","guide","미슐랭 가이드 2025","가겐 바이 최준호","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 압구정로 80길 19-1, 2층","0.0","0.0","+82 2-542-0176","2026-01-29"
"15474","guide","미슐랭 가이드 2025","윤서울","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 선릉로 805","0.0","0.0","+82 2-336-3323","2026-01-29"
"15475","guide","미슐랭 가이드 2025","보르고 한남","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","용산구 이태원로 54길 31, 3층","0.0","0.0","+82 2-6082-2727","2026-01-29"
"15476","guide","미슐랭 가이드 2025","하네","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 언주로 172길 14","0.0","0.0","+82 10-9773-0887","2026-01-29"
"15477","guide","미슐랭 가이드 2025","세븐스도어","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 학동로 97길 41, 4층","0.0","0.0","+82 2-542-3010","2026-01-29"
"15478","guide","미슐랭 가이드 2025","디 템포레","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","용산구 한남대로 37","0.0","0.0","+82 70-4848-6359","2026-01-29"
"15479","guide","미슐랭 가이드 2025","아웃트로 바이 비토","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","수영구 민락본동로 19번길 18","0.0","0.0","+82 51-758-7123","2026-01-29"
"15480","guide","미슐랭 가이드 2025","에그 앤 플라워","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","용산구 신흥로 26길 35, 3층","0.0","0.0","+82 2-3789-7681","2026-01-29"
"15481","guide","미슐랭 가이드 2025","현우동","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","강남구 논현로 149길 53","0.0","0.0","+82 2-515-3622","2026-01-29"
"15482","guide","미슐랭 가이드 2025","정육면체","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","서대문구 연세로 5다길 22-8","0.0","0.0","+82 70-4179-3819","2026-01-29"
"15483","guide","미슐랭 가이드 2025","홍연","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","중구 소공로 106, 웨스틴 조선 호텔 1층","0.0","0.0","+82 2-317-0494","2026-01-29"
"15484","guide","미슐랭 가이드 2025","오스테리아 어부","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","부산진구 동천로 58","0.0","0.0","+82 51-802-8858","2026-01-29"
"15485","guide","미슐랭 가이드 2025","팔레트","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","해운대구 달맞이길 65번길 154, 3층","0.0","0.0","+82 51-626-2364","2026-01-29"
"15486","guide","미슐랭 가이드 2025","으뜸 이로리바타","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","수영구 수영로 408번길 20","0.0","0.0","+82 10-7714-9400","2026-01-29"
"15487","guide","미슐랭 가이드 2025","진중 우육면관","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","종로구 청계천로 75-2","0.0","0.0","+82 70-4213-5678","2026-01-29"
"15488","guide","미슐랭 가이드 2025","오부이용","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","성동구 독서당로 51길 29-1","0.0","0.0","+82 2-6401-1048","2026-01-29"
"15489","guide","미슐랭 가이드 2025","알라 프리마","restaurant","미슐랭 2스타 레스토랑.","정보없음","정보없음","정보없음","강남구 학동로 17길 13","0.0","0.0","+82 2-511-2555","2026-01-29"
"15490","guide","미슐랭 가이드 2025","쿠시카와","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 논현로 24길 37","0.0","0.0","+82 2-579-0538","2026-01-29"
"15491","guide","미슐랭 가이드 2025","오스테리아 오르조","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","용산구 한남대로 20길 47, 2층","0.0","0.0","+82 2-322-0801","2026-01-29"
"15492","guide","미슐랭 가이드 2025","소설한남","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","용산구 한남대로 20길 21-18, 지하 1층","0.0","0.0","+82 2-797-5995","2026-01-29"
"15493","guide","미슐랭 가이드 2025","서울 다이닝","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","중구 동호로 272, 디자인하우스 2층","0.0","0.0","+82 2-6325-6321","2026-01-29"
"15494","guide","미슐랭 가이드 2025","광화문 국밥","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","중구 세종대로 21길 53","0.0","0.0","+82 2-738-5688","2026-01-29"
"15495","guide","미슐랭 가이드 2025","고료리 켄","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 언주로 152길 15-3, 2층","0.0","0.0","+82 2-511-7809","2026-01-29"
"15496","guide","미슐랭 가이드 2025","벽제갈비","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","송파구 양재대로 71길 1-4","0.0","0.0","+82 2-415-5522","2026-01-29"
"15497","guide","미슐랭 가이드 2025","임병주 산동 칼국수","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","서초구 강남대로 37길 65","0.0","0.0","+82 2-3473-7972","2026-01-29"
"15498","guide","미슐랭 가이드 2025","교다이야","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","마포구 성지길 39","0.0","0.0","+82 2-2654-2645","2026-01-29"
"15499","guide","미슐랭 가이드 2025","미미 면가","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 강남대로 160길 29","0.0","0.0","+82 70-4233-5466","2026-01-29"
"15500","guide","미슐랭 가이드 2025","미토우","restaurant","미슐랭 2스타 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 70길 24","0.0","0.0","+82 10-7286-9914","2026-01-29"
"15501","guide","미슐랭 가이드 2025","톡톡","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 학동로 97길 41, 3층","0.0","0.0","+82 2-542-3030","2026-01-29"
"15502","guide","미슐랭 가이드 2025","볼트 스테이크하우스","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 압구정로 72길 22, 2층","0.0","0.0","+82 2-544-9235","2026-01-29"
"15503","guide","미슐랭 가이드 2025","삼원가든","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 언주로 835","0.0","0.0","+82 2-548-3030","2026-01-29"
"15504","guide","미슐랭 가이드 2025","백년옥","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","서초구 남부순환로 2407","0.0","0.0","+82 2-523-2860","2026-01-29"
"15505","guide","미슐랭 가이드 2025","이치류","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","마포구 잔다리로 3안길 44","0.0","0.0","+82 2-3144-1312","2026-01-29"
"15506","guide","미슐랭 가이드 2025","라미띠에","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 67길 30, 2층","0.0","0.0","+82 2-546-9621","2026-01-29"
"15507","guide","미슐랭 가이드 2025","자하 손만두","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","종로구 백석동길 12","0.0","0.0","+82 2-379-2648","2026-01-29"
"15508","guide","미슐랭 가이드 2025","화해당","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","영등포구 국회대로 62길 15","0.0","0.0","+82 2-785-4422","2026-01-29"
"15509","guide","미슐랭 가이드 2025","뉴러우멘관즈","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","수영구 수영로 388번길 25-4","0.0","0.0","+82 51-623-0251","2026-01-29"
"15510","guide","미슐랭 가이드 2025","담미옥","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","부산진구 복지로 15, 개금포르투나 상가 103호","0.0","0.0","+82 10-7704-5318","2026-01-29"
"15511","guide","미슐랭 가이드 2025","램지","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","수영구 광안해변로 284번길 38 3층","0.0","0.0","+82 10-9406-3135","2026-01-29"
"15512","guide","미슐랭 가이드 2025","레썽스","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","수영구 광남로 22번길 17, 3층","0.0","0.0","+82 10-9585-7050","2026-01-29"
"15513","guide","미슐랭 가이드 2025","모리","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","해운대구 구남로 21 경동리인뷰2차 상가 3층 311호","0.0","0.0","+82 51-731-9889","2026-01-29"
"15514","guide","미슐랭 가이드 2025","안암","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","종로구 북촌로 5길 10","0.0","0.0","+82 10-6874-8818","2026-01-29"
"15515","guide","미슐랭 가이드 2025","야키토리 해공","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","수영구 민락본동로 19번길 30-5","0.0","0.0","+82 51-758-8333","2026-01-29"
"15516","guide","미슐랭 가이드 2025","르도헤","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","해운대구 마린시티 3로 37, 2층","0.0","0.0","+82 51-747-8522","2026-01-29"
"15517","guide","미슐랭 가이드 2025","쉐프곤","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","중구 중구로 23번길 12","0.0","0.0","+82 10-4585-6607","2026-01-29"
"15518","guide","미슐랭 가이드 2025","야키토리 온정","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","부산진구 동천로 108번길 9-7","0.0","0.0","+82 10-2281-9293","2026-01-29"
"15519","guide","미슐랭 가이드 2025","레땅","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","부산진구 성지로 22","0.0","0.0","+82 51-807-3636","2026-01-29"
"15520","guide","미슐랭 가이드 2025","차애전 할매 칼국수","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","연제구 과정로 191번가길 70","0.0","0.0","+82 51-751-9639","2026-01-29"
"15521","guide","미슐랭 가이드 2025","굿모닝홍콩","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","부산진구 서전로 47번길 19","0.0","0.0","+82 10-6444-3724","2026-01-29"
"15522","guide","미슐랭 가이드 2025","계월","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","성동구 성덕정 3길 8","0.0","0.0","+82 70-8703-0310","2026-01-29"
"15523","guide","미슐랭 가이드 2025","일 베키오","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","마포구 월드컵북로 332-12","0.0","0.0","+82 2-302-0944","2026-01-29"
"15524","guide","미슐랭 가이드 2025","코르 파스타바","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","부산진구 동성로 25번길 13, 2층","0.0","0.0","+82 10-2366-4570","2026-01-29"
"15525","guide","미슐랭 가이드 2025","동경밥상","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","수영구 남천바다로 34-6","0.0","0.0","+82 70-7576-1428","2026-01-29"
"15526","guide","미슐랭 가이드 2025","레스토랑 알렌","restaurant","미슐랭 2스타 레스토랑.","정보없음","정보없음","정보없음","강남구 테헤란로 231, 센터필드 East 2층 E205호","0.0","0.0","+82 2-6985-7214","2026-01-29"
"15527","guide","미슐랭 가이드 2025","안목","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","수영구 광남로 22번길 3","0.0","0.0","+82 70-8778-0519","2026-01-29"
"15528","guide","미슐랭 가이드 2025","부다면옥","restaurant","빕 구르망 레스토랑.","정보없음","정보없음","정보없음","해운대구 중동 1로 36, 2층","0.0","0.0","+82 51-746-8872","2026-01-29"
"15529","guide","미슐랭 가이드 2025","르오뇽","restaurant","미슐랭 셀렉티드 레스토랑.","정보없음","정보없음","정보없음","강남구 도산대로 17길 29","0.0","0.0","+82 10-9033-9187","2026-01-29"
"15530","guide","미슐랭 가이드 2025","이타닉 가든","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","강남구 테헤란로 231, 조선팰리스 호텔 36층","0.0","0.0","+82 2-727-7610","2026-01-29"
"15531","guide","미슐랭 가이드 2025","기가스","restaurant","미슐랭 1스타 레스토랑.","정보없음","정보없음","정보없음","중구 퇴계로 6가길 30, 3층","0.0","0.0","+82 2-3448-9929","2026-01-29"
