no,media_type,title,place_name,place_type,description,opening_hours,break_time,closed_days,address,latitude,longitude,phone,last_updated,michelin_tier
1701,show,백종원의 골목식당,문쉐프의고기국수,restaurant,백종원의골목식당 182회 고기국수 맛집,월-토 11시 - 21시,평일만 15시 - 16시,일요일,경기도 하남시 신장1로9번길 48-10,37.5386191,127.2073488,031-795-3069,2022-11-18,
1702,show,백종원의 골목식당,하늘사다리,restaurant,백종원의골목식당 199회 돈가스김밥/묵땡김밥 맛집,월-토 08시 - 15시,정보없음,일요일,경기도 하남시 하남대로801번길 40,37.5392237,127.2072112,0507-1394-1502,2022-11-18,
1703,show,백종원의 골목식당,춘천명동닭갈비,restaurant,백종원의골목식당 182회 닭갈비/로제닭갈비 맛집,월-토 14시 - 22시,정보없음,일요일,경기도 하남시 하남대로801번길 9,37.5402761,127.2082863,0507-1418-9116,2022-11-18,
1705,show,백종원의 골목식당,일운충무김밥,restaurant,백종원의골목식당 59회 거제김밥 맛집,매일 10시 - 재료 소진시까지,정보없음,연중무휴,경상남도 거제시 일운면 지세포4길 12,34.8292923,128.7038421,055-681-8596,2022-11-18,
1706,show,백종원의 골목식당,풍년곤드레,restaurant,백종원의골목식당 59회 코다리찜/보리밥 맛집,"월-수,금 09시 - 20시, 주말 09시 - 22시",정보없음,목요일,경상남도 거제시 일운면 지세포4길 8,34.8292578,128.7035576,055-681-0063,2022-11-18,
1707,show,백종원의 골목식당,쌤김밥,restaurant,백종원의골목식당 59회 거미새라면/TOT김밥 맛집,수-월 10시 - 17시,정보없음,화요일,경상남도 거제시 일운면 지세포로 101,34.8295921,128.7037506,,2022-11-18,
1708,show,백종원의 골목식당,카페더신촌스,restaurant,포항 꿈틀로 골목편에 출연한 덮죽 맛집,화-일 11시 - 15시,정보없음,"월요일, 3번째 토요일 일요일 ",경상북도 포항시 북구 중앙로294번길 10-7,36.038728,129.367198,054-243-3264,2022-11-18,
1709,show,백종원의 골목식당,THE 신촌's 덮죽,restaurant,백종원의골목식당 125회 시소덮죽/소문덮죽 맛집,화-일 11시 - 15시,정보없음,"월요일, 3번째 토요일 일요일 ",경상북도 포항시 북구 중앙로294번길 10-7 1층,36.0387098,129.3671953,054-243-3264,2022-11-18,
1710,show,백종원의 골목식당,국수이야기,restaurant,백종원의골목식당 125회 물가자미비빔국수/힘내라포항칼국수 맛집,수-월 11시 - 20시 30분,15시 - 16시 30분,화요일,경상북도 포항시 북구 중앙로294번길 4,36.0389197,129.3664077,0507-1356-8300,2022-11-18,
1711,show,백종원의 골목식당,옐로우몽키즈,restaurant,대전의 수제버거 대표 맛집,화-일 11시 30분 - 21시,정보없음,월요일 ,대전광역시 동구 중앙로200번길 99 3층 C-13호,36.3267291,127.433953,070-4226-1934,2022-11-18,
1712,show,백종원의 골목식당,수제막걸리 주로,restaurant,백종원의골목식당 30회 막걸리 맛집,화-일 11시 30분 - 21시,정보없음,월요일,대전광역시 동구 중앙로200번길 99 중앙메가프라자 3층,36.3267291,127.433953,0507-1412-9183,2022-11-18,
1713,show,백종원의 골목식당,김여사네 국수,restaurant,매콤하고 고소하고 짭쪼름한 김밥과 정통 멸치국수,월-토 11시 - 20시,14시 30분 - 16시 30분,일요일 ,서울특별시 강동구 성내동 천호대로162길 19,37.535862,127.128502,02-484-3708,2022-11-18,
1714,show,백종원의 골목식당,The짬뽕,restaurant,착한 금액에 맛있는 짬뽕과 탕수육,월-토 11시 30분 - 21시,정보없음,일요일 ,서울특별시 강동구 성내동 천호대로168가길 52,37.535557,127.129517,0507-1300-5819,2022-11-18,
1715,show,백종원의 골목식당,완희춘천닭갈비 둔촌점,restaurant,맛에 대한 자부심이 큰 둔촌동 골목 닭갈비집,월-토 10시 - 재료 소진시,정보없음,일요일 ,서울특별시 강동구 양재대로102길 32,37.532171,127.139891,02-477-9957,2022-11-18,
1716,show,백종원의 골목식당,재성이네 코다리찜&전골,restaurant,백종원의골목식당 164회 코다리찜 맛집,매일 11시 - 22시,정보없음,"2, 4번째 월요일",서울특별시 강동구 양재대로112길 13,37.5368724,127.1405545,02-474-0043,2022-11-18,
1717,show,백종원의 골목식당,호야네철판닭갈비,restaurant,백종원의골목식당 164회 닭갈비 맛집,매일 11시 30분 - 22시,정보없음,"2, 4번째 화요일",서울특별시 강동구 진황도로47길 67 105호,37.5376017,127.1406084,,2022-11-18,
1718,show,백종원의 골목식당,킹콩파스타,restaurant,백종원의골목식당 164회 알리오올리오/포모도로/차돌크림파스타 맛집,"월-화,목-금 11시 30분 - 21시 30분, 주말 11시 30분 - 22시",정보없음,수요일,서울특별시 강동구 진황도로47길 67 1층,37.5375967,127.1406498,0507-1331-5389,2022-11-18,
1719,show,백종원의 골목식당,피콜로,restaurant,참나물 파스타로 즐기는 동서양의 조화,"화-금 11시 30분 - 20시, 주말은 배달, 포장만 가능",평일만 14시 30분 - 17시,월요일 ,서울특별시 강동구 천호대로168가길 51 1층,37.535519,127.129393,02-6081-5952,2022-11-18,
1720,show,백종원의 골목식당,온전히,restaurant,백종원의골목식당 88회 모둠초밥 맛집,월-토 11시 - 21시 30분,15시 - 17시,일요일,서울특별시 강동구 천호대로176길 10 1층,37.5338593,127.135623,02-486-0204,2022-11-18,
1721,show,백종원의 골목식당,봄플레이트,restaurant,백종원의골목식당 88회 카레덮밥 맛집,"평일 11시 - 19시, 토 11시 - 15시",평일만 15시 - 16시,일요일,서울특별시 강동구 천호대로182길 26 1층,37.5324134,127.1405977,0507-1317-7657,2022-11-18,
1722,show,백종원의 골목식당,추가추어탕 등촌직영점,restaurant,백종원의골목식당 160회 추어탕 맛집,월-토 11시 - 21시,정보없음,일요일,서울특별시 강서구 공항대로45길 30 등촌동655번지,37.5565312,126.8554565,0507-1348-7226,2022-11-18,
1723,show,백종원의 골목식당,미전옥,restaurant,백종원의골목식당 160회 마장덮밥 맛집,월-토 11시 - 20시,정보없음,일요일,서울특별시 강서구 공항대로45나길 41,37.5561626,126.8562771,0507-1314-1490,2022-11-18,
1724,show,백종원의 골목식당,띠아낭,restaurant,백종원의골목식당 160회 쌀국수 맛집,월-토 11시 - 21시,15시 - 17시,일요일,서울특별시 강서구 화곡로64길 72 1층,37.5558845,126.8568687,070-4300-0707,2022-11-18,
1725,show,백종원의 골목식당,부산어묵 중곡점,restaurant,백종원의골목식당 138회 마라어묵 맛집,화-일 11시 - 21시,정보없음,월요일,서울특별시 광진구 긴고랑로11길 29,37.5645543,127.08189,02-462-8856,2022-11-18,
1726,show,백종원의 골목식당,바삭알까스,restaurant,백종원의골목식당 138회 알까스 맛집,월-토 10시 30분 - 20시 30분,정보없음,일요일,서울특별시 광진구 능동로49길 15 1층,37.5644058,127.0823774,0507-1318-3895,2022-11-18,
1727,show,백종원의 골목식당,강희자얼큰손만두국,restaurant,백종원의골목식당 138회 시래기얼큰만둣국/시래기만둣국 맛집,월-토 12시 - 재료 소진시 까지,정보없음,일요일,서울특별시 광진구 능동로49길 16,37.5645822,127.0824601,02-497-1102,2022-11-18,
1728,show,백종원의 골목식당,옹기종기감자옹심이,restaurant,백종원의골목식당 168회 감자옹심이/메밀물막국수/메밀비빔막국수 맛집,일-금 11시 20분 - 15시,정보없음,토요일,서울특별시 구로구 서해안로30길 13-8 1층,37.4931221,126.8444539,070-8151-2454,2022-11-18,
1729,show,백종원의 골목식당,우리옛날통닭,restaurant,백종원의골목식당 168회 통닭/똥집튀김/닭껍질튀김 맛집,"화,목-토 13시 - 23시, 수,일 14시 - 23시",정보없음,월요일,서울특별시 구로구 오류로8길 107,37.4934158,126.8459263,02-2060-9282,2022-11-18,
1730,show,백종원의 골목식당,병규네부대찌개,restaurant,백종원의골목식당 168회 부대찌개 맛집,목-화 11시 30분 - 21시 30분,평일만 15시 30분 - 17시 30분,수요일,서울특별시 구로구 오류로8길 87 1층,37.493133,126.8448022,02-2060-9095,2022-11-18,
1731,show,백종원의 골목식당,경복식당,restaurant,백종원의골목식당 109회 백반/제육볶음 맛집,화-일 10시 30분 - 20시,15시 - 17시,월요일,서울특별시 노원구 공릉로39길 10 대아아파트 상가,37.6237757,127.0788688,02-949-7331,2022-11-18,
1732,show,백종원의 골목식당,기찻길풍경 야채곱창,restaurant,백종원의골목식당 109회 야채곱창 맛집,"월-토 12시 - 22시, 일 14시 - 21시",정보없음,연중무휴,서울특별시 노원구 공릉로39길 21,37.6235396,127.0782706,0507-1441-8605,2022-11-18,
1733,show,백종원의 골목식당,지니 피자,restaurant,백종원의골목식당 133회 지니페페피자/또노피자/치즈피자 맛집,목-화 12시 - 20시 30분,정보없음,수요일,서울특별시 도봉구 도봉로110아길 12,37.6456284,127.0374193,,2022-11-18,
1734,show,백종원의 골목식당,헬로,restaurant,백종원의골목식당 131회 미트볼파스타/아란치니파스타 맛집,화-일 11시 30분 - 21시,15시 - 17시 30분,월요일,서울특별시 도봉구 도봉로110아길 19,37.6452797,127.0376437,02-6339-6445,2022-11-18,
1735,show,백종원의 골목식당,스마일닭강정,restaurant,백종원의골목식당 133회 닭강정 맛집,"월-토 11시 30분 - 20시 30분, 일 11시 30분 - 20시",정보없음,연중무휴,서울특별시 도봉구 도봉로110아길 7 1층,37.6459063,127.0375755,02-900-8901,2022-11-18,
1736,show,백종원의 골목식당,땡스컵밥 경희대점,restaurant,백종원의골목식당 53회 컵밥 맛집,평일 10시 30분 - 20시 30분,정보없음,주말,서울특별시 동대문구 경희대로4길 29,37.5921301,127.0540941,02-959-7577,2022-11-18,
1737,show,백종원의 골목식당,뚝닭,restaurant,백종원의골목식당 198회 치킨라이스 맛집,평일 11시 - 21시,평일만 15시 - 17시,주말,서울특별시 동대문구 제기로5길 31 크림슨하우스 1층,37.5878503,127.0349641,02-927-1900,2022-11-18,
1738,show,백종원의 골목식당,해마루,restaurant,백종원의골목식당 198회 마늘종고기치즈밥 맛집,월-토 11시 - 19시,15시 - 16시 30분,일요일,서울특별시 동대문구 제기로5길 38,37.5879012,127.0353518,02-6494-1017,2022-11-18,
1739,show,백종원의 골목식당,17 피자,restaurant,백종원의골목식당 53회 피자 맛집,월-토 11시 30분 - 20시 30분,정보없음,일요일,서울특별시 동대문구 회기로21길 22,37.592366,127.053357,02-6494-1798,2022-11-18,
1740,show,백종원의 골목식당,여기가좋겠네,restaurant,백종원의골목식당 53회 닭볶음탕 맛집,"목-토 10시 30분 - 24시, 일-수 10시 30분 - 22시",정보없음,연중무휴,서울특별시 동대문구 회기로21길 25 1층,37.592569,127.0532031,02-968-9112,2022-11-18,
1741,show,백종원의 골목식당,고깃집도훈,restaurant,백종원의골목식당 53회 갈비탕/냉동삼겹살 맛집,월-토 11시 30분 - 22시,정보없음,일요일,서울특별시 동대문구 회기로21길 29,37.5926793,127.0531313,0507-1305-4146,2022-11-18,
1742,show,백종원의 골목식당,빽찐라면,restaurant,백종원의골목식당 143회 순한라면/매운라면 맛집,월-토 11시 30분 - 18시,15시 - 16시 30분,일요일,서울특별시 동작구 상도로 295 빽찐라면,37.5014884,126.9494687,02-6397-4186,2022-11-18,
1743,show,백종원의 골목식당,명동국수,restaurant,백종원의골목식당 143회 소고기국수/소고기주먹밥 맛집,월-토 11시 - 20시,16시 - 17시 30분,일요일,서울특별시 동작구 상도로41길 12,37.5016934,126.9499143,02-813-0402,2022-11-18,
1744,show,백종원의 골목식당,은희네 온집닭떡볶이 상도본점,restaurant,백종원의골목식당 199회 닭떡볶이 맛집,화-일 11시 30분 - 20시,15시 - 16시 30분,월요일,서울특별시 동작구 상도로41길 35 1층,37.5024016,126.9509256,02-816-4529,2022-11-18,
1745,show,백종원의 골목식당,테이스티버거,restaurant,버거 베테랑 테이의 수제버거 맛집,화-일 11시 30분 - 22시,15시 - 16시 30분,월요일 ,서울특별시 마포구 독막로 67-11 행운빌딩 1층,37.5482037,126.9206852,02-336-3034,2022-11-18,
1746,show,백종원의 골목식당,쭈꾸미랑순두부,restaurant,백종원의골목식당 12회 쭈꾸미철판볶음 맛집,매일 11시 - 22시,정보없음,연중무휴,서울특별시 마포구 마포대로12길 33,37.5473089,126.9548266,02-711-8564,2022-11-18,
1747,show,백종원의 골목식당,마포나룻가,restaurant,백종원의골목식당 12회 김치찌개/묵은지닭볶음탕 맛집,매일 11시 - 22시,정보없음,"2, 4번째 일요일",서울특별시 마포구 마포대로12길 35,37.547204,126.9547919,02-704-7176,2022-11-18,
1748,show,백종원의 골목식당,오 자네 왔는가,restaurant,백종원의골목식당 11회 생태탕 맛집,월-토 11시 30분 - 22시,평일만 15시 - 17시,일요일,서울특별시 마포구 마포대로12길 37,37.5471118,126.9547558,02-749-9457,2022-11-18,
1749,show,백종원의 골목식당,유진치킨 홍제점,restaurant,백종원의골목식당 104회 갈비치킨 맛집,매일 13시 - 24시,정보없음,"1, 3번째 월요일",서울특별시 서대문구 세무서7길 13,37.5914212,126.9460607,02-394-9300,2022-11-18,
1750,show,백종원의 골목식당,정가네팥칼국수,restaurant,백종원의골목식당 104회 팥옹심이 맛집,매일 11시 - 21시,정보없음,연중무휴,서울특별시 서대문구 세무서7길 7 1층,37.5912896,126.9463547,02-391-2969,2022-11-18,
1751,show,백종원의 골목식당,가야가야,restaurant,백종원의골목식당 1회 라멘 맛집,매일 11시 - 20시,14시 50분 - 17시,연중무휴,서울특별시 서대문구 이화여대5길 7-3,37.5581489,126.945366,02-363-7877,2022-11-18,
1752,show,백종원의 골목식당,맛있는식사,restaurant,백종원의골목식당 2회 제육볶음/순두부찌개 맛집,월-토 15시 - 16시,정보없음,일요일,서울특별시 서대문구 이화여대길 24 지하1층,37.5578623,126.9459631,02-365-0981,2022-11-18,
1753,show,백종원의 골목식당,대청마루감자탕,restaurant,백종원의골목식당 104회 감자탕/돼지등뼈갈비탕 맛집,월-토 11시 - 21시,14시 30분 - 17시,일요일,서울특별시 서대문구 통일로39길 6 1층,37.5884416,126.9438472,02-3217-4766,2022-11-18,
1754,show,백종원의 골목식당,어머니와 아들,restaurant,백종원의골목식당 77회 초계국수 맛집,화-일 10시 - 22시,15시 - 17시,월요일,서울특별시 서대문구 홍은중앙로 100-1,37.5993605,126.9486213,02-391-0411,2022-11-18,
1755,show,백종원의 골목식당,포방터쭈꾸미,restaurant,중독적인 맛의 포방터시장 쭈꾸미 맛집,화-일 11시 30분 - 22시,15시 - 17시,월요일 ,서울특별시 서대문구 홍은중앙로 100-35 1층,37.599301,126.948869,02-6012-6925,2022-11-18,
1756,show,백종원의 골목식당,포방식당,restaurant,백종원의골목식당 39회 막창/곱창찌개 맛집,화-일 10시 30분 - 23시,정보없음,월요일,서울특별시 서대문구 홍은중앙로8길 19,37.5988995,126.9486617,0507-1334-0626,2022-11-18,
1757,show,백종원의 골목식당,봉쥬르,restaurant,진한 국물과 저렴한 가격이 인상적인 쌀국수 가게,"평일 11시 30분 - 20시, 주말 12시 30분 - 20시",정보없음,연중무휴,서울특별시 성동구 상원2길 7,37.545883,127.049607,02-6082-7238,2022-11-18,
1758,show,백종원의 골목식당,마몽함박,restaurant,백종원의골목식당 92회 함박스테이크 맛집,월-토 11시 30분 - 21시,15시 - 17시,일요일,서울특별시 성북구 보국문로 92,37.6123396,127.00824,02-6083-2188,2022-11-18,
1759,show,백종원의 골목식당,정가네 지짐이,restaurant,백종원의골목식당 92회 모둠전 맛집,월-토 16시 - 23시,정보없음,일요일,서울특별시 성북구 아리랑로19길 20,37.6025639,127.0122656,02-942-3694,2022-11-18,
1760,show,백종원의 골목식당,장수식당,restaurant,백종원의골목식당 92회 청국장 맛집,월-토 11시 - 16시,정보없음,"일요일, 1번째 월요일",서울특별시 성북구 정릉로26길 55,37.6028927,127.0128942,02-942-9131,2022-11-18,
1761,show,백종원의 골목식당,코스모스식당,restaurant,백종원의골목식당 17회 카레 맛집,목-화 11시 30분 - 21시,정보없음,수요일,서울특별시 용산구 소월로20길 28-1 2층,37.5452193,126.9851823,070-4045-6466,2022-11-18,
1762,show,백종원의 골목식당,시장회집,restaurant,저렴한 가격과 뛰어난 맛으로 고객을 사로잡은 식당,금-수 11시 - 21시,14시 - 17시,목요일 ,서울특별시 용산구 소월로20길 38,37.544836,126.98512,02-754-7696,2022-11-18,
1763,show,백종원의 골목식당,H5NG,restaurant,백종원의골목식당 17회 볶음밥/레몬치킨 맛집,화-토 18시 - 24시,정보없음,"월요일, 일요일",서울특별시 용산구 신흥로 95-17,37.5450603,126.9849321,02-3789-4165,2022-11-18,
1764,show,백종원의 골목식당,버거인,restaurant,백종원의골목식당 45회 햄버거 맛집,"평일 11시 - 20시, 토 11시 - 16시",평일만 15시 - 16시 30분,일요일,서울특별시 용산구 청파로43길 12,37.5436517,126.9700163,070-7573-7145,2022-11-18,
1765,show,백종원의 골목식당,오복함흥냉면,restaurant,백종원의골목식당 48회 온면 맛집,수-월 11시 30분 - 재료소진시까지,16시 - 17시 30분,화요일,서울특별시 용산구 한강대로84길 4,37.5434286,126.972854,02-703-6357,2022-11-18,
1766,show,백종원의 골목식당,필동멸치국수,restaurant,넉넉하고 푸짐하고 저렴한 멸치국수집,매일 10시 - 21시,정보없음,연중무휴,서울특별시 중구 퇴계로 210-4,37.561117,126.995039,,2022-11-18,
1767,show,백종원의 골목식당,코너스테이크,restaurant,가성비 최고 투움바 함박 스테이크 가게,매일 11시 - 21시 ,정보없음,연중무휴,서울특별시 중구 퇴계로 218-16,37.560817,126.996342,02-6428-2204,2022-11-18,
1768,show,백종원의 골목식당,필동함박 본점,restaurant,백종원의골목식당 7회 함박스테이크 맛집,매일 10시 30분 - 21시,정보없음,연중무휴,서울특별시 중구 퇴계로 218-16 1층,37.5608335,126.9963719,0507-1409-2204,2022-11-18,
1769,show,백종원의 골목식당,솜이네떡볶이,restaurant,백종원의골목식당 6회 떡볶이 맛집,평일 11시 30분 - 20시,정보없음,주말,서울특별시 중구 퇴계로42길 36,37.5601352,126.9963869,02-2285-2468,2022-11-18,
1770,show,백종원의 골목식당,만두만 사가정본점,restaurant,백종원의골목식당 147회 만두 맛집,화-일 11시 - 15시,정보없음,월요일,서울특별시 중랑구 면목로44길 57,37.5809783,127.0917692,02-491-9624,2022-11-18,
1771,show,백종원의 골목식당,만스김밥,restaurant,백종원의골목식당 26회 꼬마김밥 맛집,화-일 11시 - 20시,정보없음,월요일,인천광역시 서구 장고개로337번길 16 한신휴아파트상가 402동 103호,37.4939019,126.6862204,032-577-3048,2022-11-18,
1772,show,백종원의 골목식당,온센,restaurant,백종원이 극찬한 텐동집,매일 11시 30분 - 20시 30분,평일만 15시 30분 - 17시,연중무휴,인천광역시 중구 신포동 신포로35번길 22,37.472639,126.624755,070-8861-8011,2022-11-18,
1773,show,백종원의 골목식당,돈돈,restaurant,백종원의골목식당 26회 돈돈튀김 맛집,화-일 11시 - 20시,정보없음,월요일,인천광역시 중구 우현로35번길 7,37.4705874,126.6261149,,2022-11-18,
1774,show,백종원의 골목식당,미나상스테이크,restaurant,백종원의골목식당 26회 스테이크 맛집,화-일 11시 - 20시,정보없음,월요일,인천광역시 중구 우현로35번길 7,37.4705874,126.6261149,,2022-11-18,
1775,show,백종원의 골목식당,타코타마,restaurant,백종원의골목식당 26회 다코야키 맛집,화-일 11시 - 20시,정보없음,월요일,인천광역시 중구 우현로35번길 7,37.4705874,126.6261149,,2022-11-18,
1776,show,백종원의 골목식당,마카롱데이즈,restaurant,백종원의골목식당 26회 마카롱 맛집,화-일 12시 - 20시,정보없음,월요일,인천광역시 중구 우현로35번길 7-2,37.470216,126.627151,0507-1316-5014,2022-11-18,
1777,show,백종원의 골목식당,갓몬스터,restaurant,백종원의골목식당 70회 갓버거 맛집,목-화 10시 30분 - 20시,정보없음,수요일,전라남도 여수시 진남상가길 5-1 1층,34.7411285,127.7361167,0507-1310-6604,2022-11-18,
1778,show,백종원의 골목식당,골목식당 PS파스타,restaurant,백종원의골목식당 70회 갓김치파스타/정어리파스타 맛집,목-화 11시 - 20시,16시 - 17시,수요일,전라남도 여수시 통제영3길 10-15 1층,34.7407043,127.7347906,0507-1359-1778,2022-11-18,
1779,show,백종원의 골목식당,연돈,restaurant,백종원의골목식당 100회 돈가스/치즈돈가스 맛집,화-일 12시 - 21시,16시 - 18시,월요일,제주특별자치도 서귀포시 일주서로 968-10,33.2589317,126.4072788,0507-1386-7060,2022-11-18,
1780,show,백종원의 골목식당,금악 똣똣라면,restaurant,백종원의골목식당 189회 라면 맛집,목-화 10시 30분 - 17시 30분,정보없음,수요일,제주특별자치도 제주시 한림읍 금악로 18,33.3587446,126.2970854,0507-1490-8265,2022-11-18,
1781,show,백종원의 골목식당,치꼬 타코전문점,restaurant,백종원의골목식당 189회 까르니따스타코 맛집,매일 10시 30분 - 17시 30분,정보없음,연중무휴,제주특별자치도 제주시 한림읍 금악로 18,33.3587446,126.2970854,0507-1448-2252,2022-11-18,
1782,show,백종원의 골목식당,아니따 파스타,restaurant,백종원의골목식당 189회 흑돼지라구파스타/감태페스토파스타 맛집,수-월 11시 - 18시 30분,정보없음,화요일,제주특별자치도 제주시 한림읍 금악로1길 1,33.3588784,126.2963909,0507-1491-4082,2022-11-18,
1783,show,백종원의 골목식당,꿀봉,restaurant,백종원의골목식당 189회 한라봉강정/허니치즈강정/커민칠리강정 맛집,매일 11시 - 18시,정보없음,연중무휴,제주특별자치도 제주시 한림읍 금악로1길 3,33.3590447,126.296422,0507-1441-2210,2022-11-18,
1784,show,백종원의 골목식당,북경반점,restaurant,백종원의골목식당 64회 간짜장 맛집,수-월 11시 - 19시,정보없음,화요일,충청남도 서산시 해미면 남문1로 47,36.7112085,126.546537,041-688-5500,2022-11-18,
1785,show,백종원의 골목식당,해미호떡,restaurant,백종원의골목식당 63회 마가린호떡 맛집,화-일 10시 - 18시,13시 - 14시,월요일,충청남도 서산시 해미면 동문2길 8,36.7103952,126.5491534,,2022-11-18,
1786,show,백종원의 골목식당,맛이나식당,restaurant,백종원의골목식당 63회 얼큰소머리국밥/돼지찌개/실치국 맛집,화-일 11시 - 20시,14시 - 17시,월요일,충청남도 서산시 해미면 읍성마을1길 16-1,36.7108362,126.5463023,041-688-1258,2022-11-18,
1787,show,백종원의 골목식당,해미우시장,restaurant,백종원의골목식당 63회 돼지곱창/곱창전골 맛집,화-일 11시 - 20시,14시 - 16시,월요일,충청남도 서산시 해미면 읍성마을3길 22,36.7100769,126.545184,041-688-5988,2022-11-18,
1788,show,백종원의 골목식당,추억의집밥,restaurant,백종원의골목식당 63회 서산더미불고기 맛집,화-일 10시 30분 - 20시,정보없음,월요일,충청남도 서산시 해미면 읍성마을4길 16,36.7104983,126.5453506,041-688-8992,2022-11-18,
1789,show,백종원의3대천왕,해성횟집,restaurant,백종원의 3대 천왕 45회 삼숙이탕 맛집,매일 09시 - 19시 30분,15시 - 17시,연중무휴,"강원도 강릉시 금성로 21, 중앙시장",37.7540002,128.8985828,033-648-4313,2022-11-18,
1790,show,백종원의3대천왕,연곡꾹저구탕,restaurant,백종원의 3대 천왕 53회 꾹저구탕 맛집,"금-화 08시 30분 - 19시 30분, 수 08시 30분 - 16시 30분 ","평일 14시 30분 - 15시, 주말 15시 - 15시 30분",목요일,강원도 강릉시 연곡면 진고개로 2679,37.8586029,128.8318559,033-661-1494,2022-11-18,
1791,show,백종원의3대천왕,현대장칼국수,restaurant,백종원의 3대 천왕 5회 칼국수 맛집,수-월 10시 - 19시,정보없음,화요일,강원도 강릉시 임영로182번길 7-1,37.7574603,128.8926371,033-645-0929,2022-11-18,
1792,show,백종원의3대천왕,장미경양식,restaurant,백종원의 3대 천왕 30회 돈까스 맛집,수-월 10시 30분 - 20시,정보없음,화요일,강원도 고성군 거진읍 거진길 37-1,38.4473233,128.4545874,0507-1317-2084,2022-11-18,
1793,show,백종원의3대천왕,이조면옥,restaurant,백종원의 3대 천왕 38회 냉면/수육 맛집,매일 10시 - 20시,정보없음,연중무휴,강원도 속초시 동해대로 3887,38.1821976,128.6006064,033-632-3181,2022-11-18,
1794,show,백종원의3대천왕,속초365붉은대게공판장,restaurant,백종원의 3대 천왕 83회 홍게찜 맛집,매일 11시 30분 - 22시 30분,정보없음,연중무휴,강원도 속초시 설악금강대교로 15,38.2049653,128.5935724,033-636-1125,2022-11-18,
1795,show,백종원의3대천왕,봉포머구리집,restaurant,백종원의 3대 천왕 39회 성게모둠물회/물회 맛집,"평일 10시 - 21시, 주말 09시 30분 - 21시 30분",정보없음,연중무휴,강원도 속초시 영랑해안길 223,38.2188101,128.5932501,0507-1404-2026,2022-11-18,
1796,show,백종원의3대천왕,황가네찜,restaurant,백종원의 3대 천왕 45회 생선찜 맛집,목-화 10시 - 19시 30분,정보없음,수요일,강원도 속초시 영랑해안길 95,38.2144762,128.5980088,033-635-2277,2022-11-18,
1797,show,백종원의3대천왕,진미통닭,restaurant,백종원의 3대 천왕 15회 양념치킨 맛집,"월 16시 - 21시, 화-일 10시 30분 - 21시",정보없음,연중무휴,강원도 원주시 우산로 66 1층,37.3694201,127.9369595,033-746-6896,2022-11-18,
1798,show,백종원의3대천왕,박순례손말이고기산정집,restaurant,백종원의 3대 천왕 73회 소고기말이/소고기  맛집,월-토 11시 40분 - 20시,14시 - 17시,일요일,강원도 원주시 원일로 148-3,37.3521276,127.9474603,033-742-8556,2022-11-18,
1799,show,백종원의3대천왕,고향집,restaurant,백종원의 3대 천왕 69회 콩비지찌개/콩비지백반 맛집,매일 09시 - 20시,정보없음,3번째 수요일,강원도 인제군 기린면 조침령로 115,37.9456954,128.3289461,033-461-7391,2022-11-18,
1800,show,백종원의3대천왕,용바위식당,restaurant,백종원의 3대 천왕 20회 황태국밥/해장국 맛집,매일 08시 - 18시,정보없음,연중무휴,강원도 인제군 북면 진부령로 107,38.2239728,128.3673821,033-462-4079,2022-11-18,
1801,show,백종원의3대천왕,인제재래식순두부,restaurant,백종원의 3대 천왕 50회 짜박두부/들기름두부구이 맛집,매일 09시 - 20시,정보없음,연중무휴,강원도 인제군 인제읍 인제로178번길 52-10,38.0639311,128.172814,033-463-1858,2022-11-18,
1802,show,백종원의3대천왕,회동집,restaurant,백종원의 3대 천왕 83회 모듬전/콧등치기 맛집,목-화 09시 - 18시,정보없음,수요일(장날일 경우 목요일),강원도 정선군 정선읍 5일장길 37-10,37.380958,128.6646236,033-562-2634,2022-11-18,
1803,show,백종원의3대천왕,원조숯불닭불고기집,restaurant,백종원의 3대 천왕 29회 숯불닭갈비 맛집,매일 10시 30분 - 21시,정보없음,"명절(전날,당일)",강원도 춘천시 낙원길 28-4,37.8787394,127.7252899,0507-1362-5326,2022-11-18,
1804,show,백종원의3대천왕,춘천통나무집닭갈비,restaurant,백종원의 3대 천왕 29회 철판닭갈비 맛집,매일 10시 30분 - 21시 30분,정보없음,연중무휴,강원도 춘천시 신북읍 신샘밭로 763,37.9330983,127.7933684,033-241-5999,2022-11-18,
1805,show,백종원의3대천왕,옛날손장칼국수,restaurant,백종원의 3대 천왕 5회 칼국수  맛집,매일 10시 30분 - 19시,정보없음,연중무휴,강원도 춘천시 영서로 3045-3,37.9238217,127.7206214,033-253-5565,2022-11-18,
1806,show,백종원의3대천왕,태백닭갈비,restaurant,백종원의 3대 천왕 29회 물닭갈비 맛집,매일 10시 - 21시,정보없음,연중무휴,강원도 태백시 중앙남1길 10,37.1713636,128.9906517,033-553-8119,2022-11-18,
1807,show,백종원의3대천왕,송어의집,restaurant,백종원의 3대 천왕 83회 송어회 맛집,"월-화,수,금 11시 - 20시, 주말 11시 - 19시",15시 - 17시,목요일,강원도 평창군 평창읍 아랫상리길 19-4,37.3636049,128.4150279,0507-1418-0506,2022-11-18,
1808,show,백종원의3대천왕,메밀나라,restaurant,백종원의 3대 천왕 13회 메밀부치미/메밀전병 맛집,매일 07시 - 18시,정보없음,연중무휴,강원도 평창군 평창읍 평창시장1길 8-1,37.3668298,128.394549,,2022-11-18,
